record,detector,detector_label,detector_source,fiducial,correction,coverage_target,fs,sub_sample,failed,n_detected,n_ref,analysable_fraction,fraction_corrected,detect_s_per_min,tp,fp,fn,sensitivity,ppv,f1,lag_ms,ibi_mae,ibi_rmse,ibi_bias,ibi_sd,n_ibi,mean_nn_ref,mean_nn_test,mean_nn_err,mean_nn_abserr,mean_nn_pcterr,sdnn_ref,sdnn_test,sdnn_err,sdnn_abserr,sdnn_pcterr,rmssd_ref,rmssd_test,rmssd_err,rmssd_abserr,rmssd_pcterr,pnn50_ref,pnn50_test,pnn50_err,pnn50_abserr,pnn50_pcterr,sdsd_ref,sdsd_test,sdsd_err,sdsd_abserr,sdsd_pcterr,sd1_ref,sd1_test,sd1_err,sd1_abserr,sd1_pcterr,sd2_ref,sd2_test,sd2_err,sd2_abserr,sd2_pcterr,sd1_sd2_ref,sd1_sd2_test,sd1_sd2_err,sd1_sd2_abserr,sd1_sd2_pcterr,sampen_ref,sampen_test,sampen_err,sampen_abserr,sampen_pcterr,dfa_a1_ref,dfa_a1_test,dfa_a1_err,dfa_a1_abserr,dfa_a1_pcterr,lf_ref,lf_test,lf_err,lf_abserr,lf_pcterr,hf_ref,hf_test,hf_err,hf_abserr,hf_pcterr,lf_hf_ref,lf_hf_test,lf_hf_err,lf_hf_abserr,lf_hf_pcterr
s3_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,603,603,0.9953320956006322,0.0,0.1899195893541789,602,1,1,0.9983416252072969,0.9983416252072969,0.9983416252072969,285.35796855446404,5.485243235822746,6.768000710675156,0.0157094811256979,6.773620116054783,601,815.7774086378738,815.9702372103337,0.19282857245991636,0.19282857245991636,0.02363740040091176,61.9273119712334,64.37188554373986,2.4445735725064637,2.4445735725064637,3.9474885873328747,38.473190094833306,42.606365660215296,4.13317556538199,4.13317556538199,10.743001958491213,19.30116472545757,24.625623960066555,5.324459234608984,5.324459234608984,27.586206896551715,38.504571690160056,42.64070919609282,4.136137505932766,4.136137505932766,10.741938747470256,27.22684374879574,30.151534627160814,2.924690878365073,2.924690878365073,10.741938747470256,83.23871043837475,85.89740541215323,2.6586949737784806,2.6586949737784806,3.1940607438252284,0.3270935314279401,0.3510179903861777,0.023924458958237582,0.023924458958237582,7.314256217111474,1.4540556028720704,1.5059865750460757,0.05193097217400533,0.05193097217400533,3.571457107378189,1.0772869742520945,1.0355049151486395,-0.041782059103455005,0.041782059103455005,-3.8784520839920265,901.0824037873131,949.3982949637788,48.3158911764657,48.3158911764657,5.361983651372016,679.6120627362407,857.5216138987165,177.90955116247585,177.90955116247585,26.17810379147479,1.3258775898700104,1.1071421169751576,-0.21873547289485273,0.21873547289485273,-16.497410814243995
s3_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,603,603,0.9953320956006322,0.0,0.1899195893541789,602,1,1,0.9983416252072969,0.9983416252072969,0.9983416252072969,212.71006488281583,5.639107466722996,7.078367470083396,0.023294509151397663,7.084225291429109,601,815.7774086378738,815.9634551495017,0.18604651162786467,0.18604651162786467,0.02280603871324553,61.9273119712334,64.44604526513899,2.5187332939055906,2.5187332939055906,4.067241437954868,38.473190094833306,43.37632966614198,4.903139571308671,4.903139571308671,12.744302095102663,19.30116472545757,25.45757071547421,6.156405990016637,6.156405990016637,31.89655172413792,38.504571690160056,43.41158476230493,4.907013072144878,4.907013072144878,12.743975213205339,27.22684374879574,30.69662596748042,3.469782218684678,3.469782218684678,12.743975213205346,83.23871043837475,85.81551523381593,2.576804795441177,2.576804795441177,3.0956808219042484,0.3270935314279401,0.3577048495699563,0.030611318142016175,0.030611318142016175,9.358582546215825,1.4540556028720704,1.5152785095310948,0.06122290665902441,0.06122290665902441,4.2104928132112756,1.0772869742520945,1.022409547686203,-0.05487742656589156,0.05487742656589156,-5.094039738481955,901.0824037873131,944.5608073666502,43.47840357933717,43.47840357933717,4.825130686893271,679.6120627362407,869.1611187468848,189.5490560106441,189.5490560106441,27.89077275166151,1.3258775898700104,1.086749955783196,-0.23912763408681426,0.23912763408681426,-18.035423172832903
s4_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,679,681,0.9920795607314664,0.0,0.19003953335779544,640,39,41,0.9397944199706314,0.9425625920471281,0.9411764705882353,414.7618668203602,34.07059374299968,54.67672746815857,1.272643583353162,54.70714578987841,605,724.3264705882353,725.630035758201,1.3035651699656228,1.3035651699656228,0.17996928496993625,47.66481403611934,82.32432859299182,34.65951455687248,34.65951455687248,72.71509447326967,25.291933202608096,113.05174760937855,87.75981440677046,87.75981440677046,346.9873722334546,4.860088365243005,46.82422451994091,41.96413615469791,41.96413615469791,863.4438923951478,25.31055348154773,113.13530788836866,87.82475440682093,87.82475440682093,346.9886759720534,17.89726400238718,79.99874339949339,62.10147939710622,62.10147939710622,346.98867597205344,64.98889855524969,84.58599890688643,19.59710035163674,19.59710035163674,30.154535293403153,0.2753895572975743,0.945768146422876,0.6703785891253017,0.6703785891253017,243.42919742629127,1.4191767991993267,1.5875791186216013,0.16840231942227457,0.16840231942227457,11.866197327724358,1.2617883725140522,0.7024141463267168,-0.5593742261873353,0.5593742261873353,-44.331857732434905,966.4383586160568,1316.3558423333197,349.91748371726294,349.91748371726294,36.20691175982978,276.63397826643387,1133.1886173807602,856.5546391143264,856.5546391143264,309.6346459252937,3.4935634612652433,1.1616387794080831,-2.33192468185716,2.33192468185716,-66.74917194756269
s4_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,679,681,0.9920795607314664,0.0,0.19003953335779544,679,0,2,0.9970631424375918,1.0,0.9985294117647059,265.69425089327103,5.127860668814889,7.385192105144843,0.019915647783454143,7.390625633540537,677,724.3264705882353,725.3999897505577,1.0735191623223272,1.0735191623223272,0.14820929593398785,47.66481403611934,53.00843335796926,5.343619321849921,5.343619321849921,11.21082590986434,25.291933202608096,44.07737582397567,18.785442621367576,18.785442621367576,74.27444343965936,4.860088365243005,6.794682422451995,1.9345940572089901,1.9345940572089901,39.80573832863346,25.31055348154773,44.10975538026389,18.799201898716163,18.799201898716163,74.27416359117328,17.89726400238718,31.1903071458644,13.29304314347722,13.29304314347722,74.27416359117329,64.98889855524969,68.16856133350018,3.1796627782504885,3.1796627782504885,4.892624508087837,0.2753895572975743,0.4575468006911934,0.1821572433936191,0.1821572433936191,66.1452980211547,1.4191767991993267,1.3737545265479403,-0.04542227265138643,0.04542227265138643,-3.200607047480824,1.2617883725140522,1.208227606036889,-0.053560766477163124,0.053560766477163124,-4.244829611993166,966.4383586160568,995.8542059740021,29.415847357945268,29.415847357945268,3.0437375643976785,276.63397826643387,307.8909629748853,31.256984708451455,31.256984708451455,11.299040307458899,3.4935634612652433,3.234437920333615,-0.25912554093162843,0.25912554093162843,-7.417227246754591
s4_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,679,681,0.9920795607314664,0.0,0.19003953335779544,679,0,2,0.9970631424375918,1.0,0.9985294117647059,252.72234151558936,4.560293415133006,6.1121098187393725,0.01684099479300222,6.116605720764223,677,724.3264705882353,725.390203832825,1.0637332445896845,1.0637332445896845,0.14685825905628058,47.66481403611934,53.53166911589926,5.866855079779924,5.866855079779924,12.30856596930002,25.291933202608096,44.23428627621698,18.94235307360888,18.94235307360888,74.89484066665,4.860088365243005,7.533234859675036,2.6731464944320313,2.6731464944320313,55.00201423391967,25.31055348154773,44.26676654959797,18.95621306805024,18.95621306805024,74.89450233425349,17.89726400238718,31.301330808422552,13.404066806035374,13.404066806035374,74.89450233425349,64.98889855524969,68.93116774210301,3.9422691868533235,3.9422691868533235,6.0660655504137235,0.2753895572975743,0.45409546702490816,0.17870590972733386,0.17870590972733386,64.89204292312066,1.4191767991993267,1.4236602554292874,0.004483456229960714,0.004483456229960714,0.3159194987185668,1.2617883725140522,1.211590229167029,-0.050198143347023105,0.050198143347023105,-3.978333010551186,966.4383586160568,1030.7476195414051,64.30926092534833,64.30926092534833,6.6542537712844325,276.63397826643387,332.49409490763395,55.86011664120008,55.86011664120008,20.192789400367747,3.4935634612652433,3.1000478965731535,-0.3935155646920898,0.3935155646920898,-11.26401649934742
s4_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,679,681,0.9920795607314664,0.0,0.19003953335779544,679,0,2,0.9970631424375918,1.0,0.9985294117647059,184.52964393546176,4.151551290584847,5.439492174508245,0.02415001321265526,5.443460330757495,677,724.3264705882353,725.3949353355583,1.0684647473229916,1.0684647473229916,0.14751148697565572,47.66481403611934,53.35615049567044,5.691336459551103,5.691336459551103,11.94033077573393,25.291933202608096,43.78541457238969,18.493481369781595,18.493481369781595,73.12007833341326,4.860088365243005,6.942392909896602,2.0823045446535975,2.0823045446535975,42.84499350969068,25.31055348154773,43.817550094697225,18.506996613149497,18.506996613149497,73.11968356062123,17.89726400238718,30.98368680694166,13.08642280455448,13.08642280455448,73.11968356062124,64.98889855524969,68.802389081213,3.813490525963303,3.813490525963303,5.867910690502471,0.2753895572975743,0.45032864731439953,0.17493909001682523,0.17493909001682523,63.52422790955484,1.4191767991993267,1.4021017464049572,-0.017075052794369494,0.017075052794369494,-1.2031660046868666,1.2617883725140522,1.2150129529009626,-0.04677541961308962,0.04677541961308962,-3.7070732804338546,966.4383586160568,1025.3970880137053,58.95872939764854,58.95872939764854,6.100619752104795,276.63397826643387,324.92309347112376,48.28911520468989,48.28911520468989,17.455959498287413,3.4935634612652433,3.1558147408344595,-0.33774872043078386,0.33774872043078386,-9.667742526379167
s5_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,637,638,0.9911163611061667,0.0,0.19215932296648738,637,0,1,0.9984326018808778,1.0,0.9992156862745099,381.84324039505145,11.722529522937808,16.395178237972296,-0.06097934922448171,16.40796925730331,636,774.7158555729984,774.5270709652409,-0.18878460775749772,0.18878460775749772,-0.024368238548295635,49.02100643708726,50.325272040991166,1.3042656039039073,1.3042656039039073,2.6606259208035232,26.212124517066584,34.61852911829358,8.406404601226996,8.406404601226996,32.070672469732955,5.345911949685535,13.228346456692913,7.882434507007378,7.882434507007378,147.4478925428439,26.232755677027686,34.645814442918336,8.41305876589065,8.41305876589065,32.07081585126056,18.54935942843618,24.498290332318387,5.948930903882207,5.948930903882207,32.07081585126057,66.79849855351979,66.82140213130049,0.022903577780695628,0.022903577780695628,0.03428756375765691,0.2776912629791252,0.36662341032863327,0.08893214734950805,0.08893214734950805,32.02554750748255,1.5491181222005777,1.720178665465071,0.17106054326449338,0.17106054326449338,11.042446719395146,1.2379608927180983,1.1403854097939583,-0.09757548292413998,0.09757548292413998,-7.881951966180512,886.7114917235966,847.1417583829233,-39.56973334067334,39.56973334067334,-4.462526279405423,287.29067184026013,319.69097004758885,32.40029820732872,32.40029820732872,11.277880343203064,3.086461130268189,2.6498770304860932,-0.4365840997820958,0.4365840997820958,-14.145135200330873
s5_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,637,638,0.9911163611061667,0.0,0.19215932296648738,637,0,1,0.9984326018808778,1.0,0.9992156862745099,267.50521200942336,3.509940134539909,4.497123597609184,-0.00670493446300115,4.50065824453837,636,774.7158555729984,774.5813453800025,-0.13451019299589007,0.13451019299589007,-0.01736251969393386,49.02100643708726,50.04676108025908,1.0257546431718225,1.0257546431718225,2.092479770867738,26.212124517066584,27.61717999956035,1.4050554824937649,1.4050554824937649,5.360326598398921,5.345911949685535,6.929133858267717,1.583221908582182,1.583221908582182,29.615562760537284,26.232755677027686,27.638936540182396,1.4061808631547095,1.4061808631547095,5.3604008685451126,18.54935942843618,19.54367945234763,0.9943200239114489,0.9943200239114489,5.360400868545119,66.79849855351979,68.02500409932333,1.2265055458035334,1.2265055458035334,1.836127416577847,0.2776912629791252,0.2873014079324699,0.009610144953344668,0.009610144953344668,3.460730038909106,1.5491181222005777,1.5039708607936453,-0.04514726140693237,0.04514726140693237,-2.9143846915172014,1.2379608927180983,1.2197242599870333,-0.018236632731065017,0.018236632731065017,-1.4731186452121443,886.7114917235966,928.6211207179989,41.90962899440228,41.90962899440228,4.726410944887838,287.29067184026013,331.89715566758525,44.60648382732512,44.60648382732512,15.526603610759523,3.086461130268189,2.79791828541028,-0.28854284485790904,0.28854284485790904,-9.348662843288002
s5_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,637,638,0.9911163611061667,0.0,0.19215932296648738,637,0,1,0.9984326018808778,1.0,0.9992156862745099,261.47594225708906,3.8423490572599546,4.8737180878833355,0.00024144864912510462,4.877554145528227,636,774.7158555729984,774.5882917631146,-0.1275638098837817,0.1275638098837817,-0.016465883454706426,49.02100643708726,50.26955480688006,1.2485483697928004,1.2485483697928004,2.5469660060838746,26.212124517066584,27.945828533488008,1.7337040164214237,1.7337040164214237,6.614130095760142,5.345911949685535,7.244094488188976,1.8981825385034412,1.8981825385034412,35.50717924965261,26.232755677027686,27.967839129632736,1.7350834526050498,1.7350834526050498,6.614186759359336,18.54935942843618,19.776248703697778,1.2268892752615983,1.2268892752615983,6.6141867593593355,66.79849855351979,68.28584236994757,1.4873438164277815,1.4873438164277815,2.226612646444595,0.2776912629791252,0.28960979344089127,0.011918530461766053,0.011918530461766053,4.292007726099039,1.5491181222005777,1.514932909370284,-0.03418521283029374,0.03418521283029374,-2.2067531416992545,1.2379608927180983,1.2169594503191223,-0.021001442398975945,0.021001442398975945,-1.69645442941777,886.7114917235966,940.3742966681432,53.662804944546565,53.662804944546565,6.051890095642766,287.29067184026013,341.27999318606226,53.989321345802125,53.989321345802125,18.792577218038378,3.086461130268189,2.7554334137467618,-0.33102771652142726,0.33102771652142726,-10.725154231657653
s5_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,637,638,0.9911163611061667,0.0,0.19215932296648738,637,0,1,0.9984326018808778,1.0,0.9992156862745099,183.158716350845,4.213173638355139,5.280684325161439,0.0007309511318383158,5.284840657958552,636,774.7158555729984,774.5887812655973,-0.12707430740113068,0.12707430740113068,-0.016402698678103532,49.02100643708726,50.208003614930064,1.1869971778428052,1.1869971778428052,2.421405156922222,26.212124517066584,28.175603217121694,1.9634787000551093,1.9634787000551093,7.490727044184068,5.345911949685535,7.244094488188976,1.8981825385034412,1.8981825385034412,35.50717924965261,26.232755677027686,28.19778787065173,1.9650321936240438,1.9650321936240438,7.490757806069318,18.54935942843618,19.938847017797617,1.389487589361437,1.389487589361437,7.490757806069311,66.79849855351979,68.14785127643074,1.3493527229109503,1.3493527229109503,2.020034509952094,0.2776912629791252,0.2925821818932912,0.014890918914165996,0.014890918914165996,5.36240094643719,1.5491181222005777,1.5063163230273944,-0.042801799173183275,0.042801799173183275,-2.7629784042795773,1.2379608927180983,1.212131595013933,-0.0258292977041652,0.0258292977041652,-2.0864389057923907,886.7114917235966,930.5107042047997,43.799212481203085,43.799212481203085,4.939511091264402,287.29067184026013,341.81541636327654,54.52474452301641,54.52474452301641,18.978947062135507,3.086461130268189,2.7222607865523134,-0.3642003437158756,0.3642003437158756,-11.799932944051996
s6_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,642,643,0.9819560564644773,0.0,0.18800233665362415,642,0,1,0.9984447900466563,1.0,0.9992217898832686,324.52113089263247,5.668421590564552,7.240449543962825,-0.0013653571515142005,7.246103808448128,641,775.2523364485982,775.3215675601651,0.06923111156697814,0.06923111156697814,0.008930139041453686,51.22403640488481,54.59075075584733,3.366714350962525,3.366714350962525,6.572528420742473,35.84713601790884,39.27689124639813,3.4297552284892916,3.4297552284892916,9.567724536698895,15.912636505460217,18.125,2.212363494539783,2.212363494539783,13.903186274509816,35.874867571113896,39.30748225639021,3.432614685276313,3.432614685276313,9.568299251479948,25.367362133704006,27.794587254863412,2.427225121159406,2.427225121159406,9.56829925147994,67.85499797063919,72.02611370541851,4.17111573477932,4.17111573477932,6.147101701460752,0.3738466272547889,0.38589597334851666,0.012049346093727764,0.012049346093727764,3.2230720341675663,1.3101181359021097,1.393141433701399,0.0830232977992893,0.0830232977992893,6.3370848417514525,1.142638697492854,1.1087052972357132,-0.033933400257140756,0.033933400257140756,-2.9697401577240887,1408.848534609433,1546.0956371102086,137.24710250077555,137.24710250077555,9.741792614975731,565.6118790702247,750.6888051660546,185.0769260958299,185.0769260958299,32.72154156310626,2.4908397202077053,2.0595693268240596,-0.4312703933836457,0.4312703933836457,-17.314257111159407
s6_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,642,643,0.9819560564644773,0.0,0.18800233665362415,642,0,1,0.9984447900466563,1.0,0.9992217898832686,255.53519065637974,5.489471039510473,7.180552179467543,0.0027886024861068824,7.186159254330854,641,775.2523364485982,775.3257215198028,0.07338507120459781,0.07338507120459781,0.009465959372760109,51.22403640488481,54.4810083564969,3.256971951612094,3.256971951612094,6.358288374364625,35.84713601790884,39.075121370142675,3.227985352233837,3.227985352233837,9.004862621720104,15.912636505460217,18.125,2.212363494539783,2.212363494539783,13.903186274509816,35.874867571113896,39.105546573083636,3.2306790019697402,3.2306790019697402,9.005410251523974,25.367362133704006,27.651797163833795,2.2844350301297887,2.2844350301297887,9.005410251523964,67.85499797063919,71.91480137420643,4.059803403567244,4.059803403567244,5.983057291260871,0.3738466272547889,0.3845077318638277,0.010661104609038796,0.010661104609038796,2.8517321895679157,1.3101181359021097,1.374603481302107,0.0644853453999974,0.0644853453999974,4.922101574877798,1.142638697492854,1.1105957390299168,-0.03204295846293714,0.03204295846293714,-2.8042948775710914,1408.848534609433,1541.1280332987599,132.27949868932683,132.27949868932683,9.389192339685962,565.6118790702247,745.5065692118405,179.8946901416158,179.8946901416158,31.80532389760516,2.4908397202077053,2.0672226066740915,-0.42361711353361375,0.42361711353361375,-17.00700009305654
s6_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,642,643,0.9819560564644773,0.0,0.18800233665362415,642,0,1,0.9984447900466563,1.0,0.9992217898832686,255.69358322001366,5.468692511508935,7.134895067920003,0.004258337228054838,7.1404657572445505,641,775.2523364485982,775.3271912545447,0.07485480594652927,0.07485480594652927,0.009655540838410926,51.22403640488481,54.48172499766925,3.25768859278444,3.25768859278444,6.359687407362887,35.84713601790884,39.01902165571996,3.1718856378111226,3.1718856378111226,8.848365560435521,15.912636505460217,18.4375,2.524863494539783,2.524863494539783,15.867034313725503,35.874867571113896,39.04940627070575,3.1745386995918565,3.1745386995918565,8.848921026116805,25.367362133704006,27.61209997532453,2.2447378416205233,2.2447378416205233,8.848921026116793,67.85499797063919,71.93113826706762,4.076140296428434,4.076140296428434,6.0071334733399855,0.3738466272547889,0.3838685253777811,0.010021898122992201,0.010021898122992201,2.680751247265351,1.3101181359021097,1.3522173092682586,0.04209917336614888,0.04209917336614888,3.213387572652797,1.142638697492854,1.1106895024586192,-0.03194919503423477,0.03194919503423477,-2.7960890090924457,1408.848534609433,1542.2231522228503,133.37461761341729,133.37461761341729,9.466923827293611,565.6118790702247,745.6708309141495,180.05895184392477,180.05895184392477,31.834365314235058,2.4908397202077053,2.068235859960049,-0.4226038602476563,0.4226038602476563,-16.96632090853346
s6_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,642,643,0.9819560564644773,0.0,0.18800233665362415,642,0,1,0.9984447900466563,1.0,0.9992217898832686,184.82067960279133,6.181426503869598,12.288094166301452,0.0004872961091597132,12.297690483097348,641,775.2523364485982,775.3234202134257,0.07108376482756285,0.07108376482756285,0.009169113266165041,51.22403640488481,55.13136694794634,3.9073305430615335,3.9073305430615335,7.6279239538587476,35.84713601790884,42.79731192661423,6.95017590870539,6.95017590870539,19.38837151518369,15.912636505460217,20.46875,4.556113494539783,4.556113494539783,28.632046568627466,35.874867571113896,42.83063931318022,6.955771742066325,6.955771742066325,19.388982351720365,25.367362133704006,30.28583550090487,4.918473367200864,4.918473367200864,19.38898235172036,67.85499797063919,71.84499572767994,3.9899977570407543,3.9899977570407543,5.880182560416881,0.3738466272547889,0.4215441200066291,0.04769749275184021,0.04769749275184021,12.758572439743526,1.3101181359021097,1.4337857947276802,0.12366765882557051,0.12366765882557051,9.439428051304436,1.142638697492854,1.088704402236892,-0.05393429525596205,0.05393429525596205,-4.720153043503881,1408.848534609433,1521.037237359348,112.18870274991491,112.18870274991491,7.963148627685257,565.6118790702247,750.0671406998146,184.4552616295898,184.4552616295898,32.61163148355453,2.4908397202077053,2.027868113166798,-0.46297160704090734,0.46297160704090734,-18.586969016308334
s7_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,543,544,0.9881188588412922,0.0,0.18294926207383355,368,175,176,0.6764705882352942,0.6777163904235728,0.6770929162833487,378.3826781493126,23.767502473310415,33.58901094208442,0.40188566609061027,33.64547889014518,286,929.9779005524862,929.8485648137555,-0.12933573873067417,0.12933573873067417,-0.013907399160113128,51.70095202801028,109.57544592366096,57.87449389565069,57.87449389565069,111.94086689988946,50.56879425129114,168.5156358016648,117.94684155037368,117.94684155037368,233.240367496724,33.025830258302584,70.0554528650647,37.02962260676211,37.02962260676211,112.12321482047521,50.615449655065476,168.67025245502083,118.05480279995535,118.05480279995535,233.2386723904975,35.7905276839031,119.26787929539215,83.47735161148904,83.47735161148904,233.23867239049744,63.757470223598155,98.9380092134366,35.180538989838446,35.180538989838446,55.178693361671826,0.561354262620291,1.2054808889281208,0.6441266263078298,0.6441266263078298,114.74512071952098,1.8267763094653138,1.8383957301406142,0.011619420675300418,0.011619420675300418,0.636061493413025,0.8630132618839245,0.4123308403560518,-0.4506824215278727,0.4506824215278727,-52.221957811407265,657.0905559531319,1351.579139217271,694.488583264139,694.488583264139,105.69145713207824,815.9542415345144,4047.6464248782963,3231.692183343782,3231.692183343782,396.06291858550054,0.8053031928817266,0.3339172934943076,-0.471385899387419,0.471385899387419,-58.53520805010028
s7_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,543,544,0.9881188588412922,0.0,0.18294926207383355,543,0,1,0.9981617647058824,1.0,0.9990800367985281,257.5972485304309,4.638482770450324,6.029418282906084,-0.001252404867949739,6.03498805531769,542,929.9779005524862,929.8695963036192,-0.10830424886694345,0.10830424886694345,-0.011645894897352023,51.70095202801028,52.32145472487973,0.6205026968694511,0.6205026968694511,1.2001765393667767,50.56879425129114,51.44540640257966,0.8766121512885192,0.8766121512885192,1.7335041585772777,33.025830258302584,34.195933456561924,1.1701031982593406,1.1701031982593406,3.5429940416567742,50.615449655065476,51.492981546970796,0.8775318919053205,0.8775318919053205,1.7337233945080623,35.7905276839031,36.41103643537681,0.6205087514737073,0.6205087514737073,1.7337233945080475,63.757470223598155,64.41510439917754,0.657634175579382,0.657634175579382,1.0314621538041764,0.561354262620291,0.5652561891344495,0.003901926514158549,0.003901926514158549,0.6950916335693481,1.8267763094653138,1.881768374600193,0.0549920651348792,0.0549920651348792,3.010333824121851,0.8630132618839245,0.864508905145508,0.001495643261583579,0.001495643261583579,0.17330478309436959,657.0905559531319,677.4671846831363,20.376628730004427,20.376628730004427,3.101038136280538,815.9542415345144,828.3259284320401,12.371686897525706,12.371686897525706,1.516223124750114,0.8053031928817266,0.8178751400013903,0.012571947119663696,0.012571947119663696,1.5611445764514824
s7_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,543,544,0.9881188588412922,0.0,0.18294926207383355,543,0,1,0.9981617647058824,1.0,0.9990800367985281,249.09202045680587,6.091043002905512,7.667508302665624,-0.033332670054413295,7.6745189325192795,542,929.9779005524862,929.8375160384327,-0.14038451405349406,0.14038451405349406,-0.01509546774929745,51.70095202801028,52.84652547160578,1.1455734435955023,1.1455734435955023,2.215768566456686,50.56879425129114,52.7724399263997,2.203645675108561,2.203645675108561,4.357718446198263,33.025830258302584,37.15341959334565,4.127589335043069,4.127589335043069,12.498063796610857,50.615449655065476,52.82120036958537,2.205750714519894,2.205750714519894,4.357860553549676,35.7905276839031,37.350228971747185,1.559701287844085,1.559701287844085,4.357860553549663,63.757470223598155,64.73384666926734,0.9763764456691817,0.9763764456691817,1.5313914467512884,0.561354262620291,0.5769814539613843,0.01562719134109336,0.01562719134109336,2.783837655057381,1.8267763094653138,1.9516572913108814,0.12488098184556762,0.12488098184556762,6.836139772478192,0.8630132618839245,0.8493527916160111,-0.013660470267913394,0.013660470267913394,-1.5828806892368164,657.0905559531319,677.160264889487,20.06970893635514,20.06970893635514,3.0543292327863933,815.9542415345144,869.2974476264029,53.34320609188853,53.34320609188853,6.537524211108859,0.8053031928817266,0.7789741782153599,-0.026329014666366723,0.026329014666366723,-3.2694536541138013
s7_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,543,544,0.9881188588412922,0.0,0.18294926207383355,543,0,1,0.9981617647058824,1.0,0.9990800367985281,176.11503670861848,7.633498617931831,11.072121776085442,-0.026911511786479415,11.08231733093108,542,929.9779005524862,929.8439371967006,-0.13396335578556773,0.13396335578556773,-0.014405004216334826,51.70095202801028,53.327585727902424,1.626633699892146,1.626633699892146,3.1462354871354723,50.56879425129114,53.86731860311364,3.2985243518225005,3.2985243518225005,6.5228455624849735,33.025830258302584,37.33826247689464,4.312432218592058,4.312432218592058,13.057755656295503,50.615449655065476,53.917135970040086,3.30168631497461,3.30168631497461,6.52308008221791,35.7905276839031,38.125172466572465,2.334644782669365,2.334644782669365,6.523080082217895,63.757470223598155,65.07022378575064,1.312753562152487,1.312753562152487,2.0589800027332417,0.561354262620291,0.5859081196970046,0.024553857076713648,0.024553857076713648,4.374039481253974,1.8267763094653138,2.069880408435853,0.2431040989705393,0.2431040989705393,13.307819775793698,0.8630132618839245,0.846366803221363,-0.016646458662561425,0.016646458662561425,-1.9288763449848791,657.0905559531319,697.5841677083514,40.49361175521949,40.49361175521949,6.162561824752168,815.9542415345144,868.0717645557684,52.11752302125399,52.11752302125399,6.387309528931402,0.8053031928817266,0.8036019557269402,-0.001701237154786428,0.001701237154786428,-0.2112542418587288
